Designator,Mid X,Mid Y,Rotation,Layer
C1,129.116,-96.012,90.0,top
J1,144.23,-102.89,90.0,bottom
J3,183.6166,-90.424,180.0,bottom
J4,163.22,-90.42,0.0,bottom
MH1,78.981744,-104.222474,0.0,top
MH2,207.98174,-104.222474,0.0,top
R1,134.958,-96.078,90.0,top
SW1,156.21,-95.7326,180.0,top
SW2,156.209,-103.878,0.0,top
U1,132.164,-96.012,0.0,top
